Name,Yelp Rating,NYC Rating
cobblestones-pub-forest-hills,3.0,14.705882352941176
deluxe-food-market-new-york,4.0,28.3
el-nuevo-ambiente-new-york,4.0,17.585365853658537
cones-new-york,4.0,13.5
yum-yum-bakery-brooklyn,2.0,13.428571428571429
brother-jimmys-bbq-new-york-2,3.0,21.07246376811594
guadalajara-de-noche-jackson-heights,3.5,12.833333333333334
foca-restaurant-brooklyn,1.0,7.8
russ-and-daughters-new-york,4.5,10.0
pieces-new-york-2,3.5,15.8
planet-rose-new-york,3.5,22.060606060606062
livingston-diner-brooklyn,3.0,25.757575757575758
bk-sushi-brooklyn,3.0,22.80952380952381
billys-pizza-pasta-brooklyn-2,2.5,21.0
garden-gourmet-market-riverdale-2,4.5,2.0
masso-long-island-city,3.0,23.553846153846155
el-gaucho-glatt-steakhouse-brooklyn,3.0,8.222222222222221
barcelona-bar-new-york,4.0,14.774193548387096
bread-and-company-new-york,2.5,22.878048780487806
nice-green-bo-restaurant-new-york,3.5,15.533333333333333
nan-xiang-dumpling-house-flushing,4.0,17.5625
philly-cheesesteaks-jamaica,2.0,8.714285714285714
van-diemens-café-and-bar-new-york-2,3.0,14.777777777777779
prime-grill-new-york-2,3.0,11.125
ihawan-woodside,3.5,22.093023255813954
brooklyn-crêpe-and-juice-bar-brooklyn-2,4.0,9.68421052631579
breeze-cafe-brooklyn,4.0,16.53846153846154
kwik-meal-cart-new-york,3.5,20.19047619047619
leo-house-new-york-2,3.0,12.11111111111111
scalini-fedeli-new-york,4.5,21.333333333333332
skyice-sweet-and-savory-brooklyn-2,4.0,10.714285714285714
longevousjoy-brooklyn,3.0,19.11904761904762
meltkraft-brooklyn,4.0,6.666666666666667
old-johns-luncheonette-new-york-2,3.0,16.114285714285714
chelsea-piers-sports-and-entertainment-complex-new-york,4.0,16.0
mcnally-jackson-new-york,4.5,0.0
legend-cookhouse-south-ozone-park,1.5,27.37704918032787
mi-candela-astoria,3.0,24.0
las-palmas-restaurant-west-new-york,4.0,16.6875
rolly-kimbab-flushing-2,4.0,20.607142857142858
739-franklin-brooklyn,3.0,13.238095238095237
piccoli-trattoria-brooklyn,4.5,19.52
papaya-dog-new-york-7,3.5,14.208333333333334
banana-king-jackson-heights,3.5,25.142857142857142
all-about-food-new-york,2.5,19.473684210526315
dunkin-donuts-brooklyn-43,4.0,12.211213517665131
certé-new-york-2,3.5,16.037037037037038
la-cabana-salvadorena-new-york,4.0,30.42105263157895
bella-lenas-ridgewood,3.5,14.612903225806452
tasty-chicken-brooklyn-3,3.5,17.41176470588235
ho-may-kitchen-brooklyn,3.5,18.6
ward-iii-new-york,4.0,7.875
takahachi-tribeca-restaurant-new-york,3.5,21.0
the-greek-new-york,4.5,32.1764705882353
pinkberry-new-york-12,4.0,9.176470588235293
zabars-new-york,4.0,19.46153846153846
le-petit-café-brooklyn-2,3.5,23.535714285714285
lww-bakery-brooklyn,4.0,32.19047619047619
la-nueva-espana-new-york-2,2.5,39.69230769230769
king-david-kosher-restaurant-forest-hills,3.5,13.703703703703704
2-bros-pizza-new-york-5,3.5,2.0
zuzu-ramen-brooklyn,3.5,14.565217391304348
alembi-hookah-bar-astoria,3.5,7.214285714285714
jalopy-tavern-brooklyn,4.0,8.833333333333334
manhattan-bridge-club-new-york-2,5.0,16.5625
café-china-new-york-2,3.5,5.0
sultan-palace-brooklyn,2.5,15.266666666666667
ottomanelli-new-york-3,3.5,4.666666666666667
the-great-american-health-bar-new-york,2.5,18.043478260869566
midnight-lounge-and-restaurant-astoria,4.0,6.857142857142857
cjs-cafe-fresh-meadow,4.5,7.0
pine-court-chinese-bistro-little-neck,3.0,31.589473684210525
prince-st-pizza-new-york,4.5,10.88888888888889
pho-grand-new-york-2,3.5,20.457142857142856
the-duplex-new-york,4.0,15.21875
patsys-pizzeria-new-york-7,4.0,20.434782608695652
city-perk-new-york-2,1.0,9.909090909090908
karaoke-duet-48-new-york,4.0,25.363636363636363
impress-deli-new-york,3.5,26.03125
the-fat-black-pussycat-new-york-2,3.5,6.375
marthas-country-bakery-forest-hills,4.0,13.119047619047619
arrow-bar-new-york,3.5,19.558823529411764
navy-restaurant-new-york,3.5,6.666666666666667
henri-bendel-new-york,4.0,18.869565217391305
taki-sushi-new-york,2.5,23.405405405405407
great-taste-dumpling-brooklyn,4.0,14.05
basta-pasta-new-york,4.0,19.46153846153846
gimme-coffee-brooklyn,4.0,20.390243902439025
tanto-dulce-café-new-york-3,4.0,15.583333333333334
the-bread-factory-cafe-new-york-6,2.5,20.0
grays-papaya-new-york,4.0,18.03448275862069
joes-shanghai-new-york-2,4.0,10.8
cafe-k-new-york,3.5,15.365853658536585
lincoln-park-grill-new-york,3.5,24.325581395348838
digbys-new-york-2,3.5,21.533333333333335
haagen-dazs-shop-brooklyn-2,2.5,14.708333333333334
fairfield-inn-and-suites-new-york,4.5,14.311111111111112
golden-krust-carribean-bakery-and-grill-brooklyn,1.5,13.689655172413794
chote-nawab-new-york,4.0,12.6
red-mountain-noodle-house-flushing,4.0,11.083333333333334
la-margarita-new-york-2,4.5,7.666666666666667
aji-sushi-new-york-2,3.5,25.385964912280702
daltons-bar-and-grill-new-york,3.5,23.903225806451612
picante-new-york,3.5,21.50877192982456
a-and-l-pizzeria-brooklyn,3.0,14.923076923076923
liquiteria-new-york-2,4.0,32.8
delmonicos-kitchen-new-york-3,3.5,13.6
elsies-caribbean-cafe-new-york-4,4.0,19.783783783783782
golden-china-8-brooklyn,2.5,15.125
veggies-natural-juice-bar-brooklyn,4.5,7.666666666666667
la-fe-restaurant-brooklyn,3.5,15.555555555555555
nova-pizza-and-pasta-fort-lee,3.5,11.0
genesis-bar-and-restaurant-new-york,3.5,15.6
bucharest-restaurant-sunnyside,3.0,16.454545454545453
one-thai-chef-new-york,3.0,5.142857142857143
la-nueva-bakery-jackson-heights,4.0,20.5
lincoln-square-steak-new-york,3.5,3.5
ess-a-bagel-new-york-2,4.0,13.235294117647058
black-iron-burger-new-york,3.5,18.91304347826087
sandys-cafe-brooklyn,4.5,19.857142857142858
lyceum-theatre-new-york,3.5,19.714285714285715
bistro-chat-noir-new-york,4.0,17.041666666666668
hanson-dry-brooklyn,4.0,14.473684210526315
the-commodore-brooklyn,3.5,13.193548387096774
karaoke-duet-35-new-york,4.0,12.307692307692308
ladurée-soho-new-york-2,3.5,31.058823529411764
ajanta-new-york,3.0,15.777777777777779
the-green-fig-bakery-café-brooklyn-2,4.0,17.542857142857144
gyro-village-ridgewood,4.0,14.772727272727273
khyber-pass-restaurant-new-york,3.5,5.5
pazzo-pizza-and-restaurant-new-york,3.0,22.94
wimpys-iv-new-york,3.5,32.067796610169495
palace-chicken-and-grill-long-island-city,3.5,13.303030303030303
eat-and-go-jamaica,2.5,20.29032258064516
golden-crown-bakery-brooklyn,3.0,23.677419354838708
black-tree-new-york,4.0,22.489795918367346
hong-fung-bakery-brooklyn,4.0,19.22222222222222
bareburger-new-york-19,4.0,7.75
eastside-billiards-new-york,3.5,9.333333333333334
3-sheets-saloon-new-york,3.5,23.06451612903226
new-china-iii-harrison,4.5,9.0
gasoline-alley-coffee-new-york,4.0,4.5
trece-mexican-cuisine-and-tequila-bar-new-york-2,3.0,26.74
roebling-tea-room-brooklyn,3.5,14.37037037037037
black-bear-bar-new-york-3,4.0,17.636363636363637
miss-lilys-new-york,3.5,16.083333333333332
griggstown-farm-princeton-2,4.5,7.0
popeyes-chicken-and-biscuits-new-york-6,3.5,12.333333333333334
analogue-new-york,4.0,3.8
brownsteins-new-york,3.0,7.666666666666667
naya-mezze-and-grill-new-york,4.0,0.0
butcher-bar-astoria-2,4.0,16.2
bleecker-kitchen-and-co-new-york-3,3.5,7.5
von-new-york,3.5,10.5
zabars-new-york,4.0,15.0
dbgb-kitchen-and-bar-new-york,3.5,16.736842105263158
i-am-thai-woodside-2,4.0,10.714285714285714
raj-mahal-new-york,3.0,16.129032258064516
dong-chun-hong-new-york,3.5,26.694915254237287
szechuan-garden-kitchen-new-york,3.5,13.294117647058824
the-quiet-man-ozone-park,4.0,20.612903225806452
peacefood-cafe-downtown-new-york,4.0,12.928571428571429
la-nueva-concha-brooklyn,2.0,16.413793103448278
maz-mezcal-new-york,3.5,16.2
onegin-new-york-4,4.0,15.272727272727273
eagle-city-chinese-and-tex-mex-brooklyn,3.0,12.8
roti-on-the-run-brooklyn-2,3.5,11.461538461538462
t-baar-bubble-tea-and-smoothie-new-york,4.0,27.627450980392158
burger-heights-new-york-2,4.0,9.75
yummy-taco-brooklyn-inc-brooklyn,1.0,17.72
kingston-bake-shop-brooklyn,3.5,12.733333333333333
panade-puffs-and-pastries-new-york,4.0,23.91891891891892
island-grill-cafe-brooklyn,4.0,19.31578947368421
crown-fried-chicken-and-pizza-brooklyn-7,1.0,35.0
casa-edesia-brooklyn,4.0,8.454545454545455
giano-restaurant-new-york,4.0,11.454545454545455
carmines-pizzeria-brooklyn,4.0,17.2
panda-express-bayonne,3.5,13.285714285714286
drunken-fish-sushi-and-lounge-ridgewood,3.5,14.428571428571429
puerto-madero-steakhouse-fresh-meadows,4.0,21.347826086956523
lucky-chen-chinese-restaraunts-brooklyn,3.0,9.0
hot-pot-under-de-tree-new-york,5.0,18.51851851851852
super-china-pagoda-astoria,4.0,38.5
real-thai-new-york,3.5,20.514285714285716
kens-asian-taste-new-york,3.5,33.25423728813559
the-richardson-brooklyn,4.0,17.68421052631579
mexican-apple-b-b-q-ridgewood,4.0,4.666666666666667
beautique-new-york-2,3.5,2.0
snaks-at-saks-fifth-avenue-manhattan,3.0,19.0
b-m-deli-and-grocery-new-york,1.0,11.875
east-harbor-seafood-palace-brooklyn,4.0,31.818181818181817
lic-market-long-island-city,4.0,23.19047619047619
a-taste-of-shanghai-flushing,3.0,37.58974358974359
cafe-habana-new-york-4,4.0,15.6
city-cakes-new-york,4.5,21.823529411764707
el-paso-restaurante-mexicano-new-york-5,3.5,27.725
bombay-curry-brooklyn-4,2.5,29.486842105263158
yoyo-fritaille-brooklyn,3.5,56.08620689655172
zhangs-garden-brooklyn,3.5,19.869565217391305
tropical-spanish-restaurant-new-york,3.5,16.444444444444443
harry-and-steve-deli-manhattan,2.0,10.0
candle-bar-new-york,3.0,13.148148148148149
jakes-dilemma-new-york,3.5,16.26923076923077
johns-main-st-deli-cafe-white-plains,3.5,21.12
prune-new-york,3.5,21.2
new-apollo-diner-brooklyn,3.0,23.03030303030303
the-sixth-ward-new-york,3.0,17.75
pizza-den-brooklyn,3.5,13.916666666666666
bon-chon-chicken-new-york-3,3.5,19.375
northside-bakery-brooklyn,4.0,0.0
tacis-beyti-brooklyn,4.5,10.0
distrikt-hotel-new-york-city-an-ascend-hotel-collection-member-new-york,4.5,4.333333333333333
dick-and-janes-bar-brooklyn,4.0,20.833333333333332
lincoln-fried-chicken-new-york,3.5,15.133333333333333
royal-bay-restaurant-brooklyn,5.0,17.258064516129032
yee-garden-flushing,3.5,11.285714285714286
mint-new-york-3,3.0,21.379310344827587
alex-luncheonette-brooklyn,5.0,13.75
naturally-delicious-brooklyn,5.0,13.08
nathans-famous-brooklyn,3.5,1.0
katarina-bar-and-grill-kew-gardens,3.5,10.416666666666666
mikes-papaya-and-pizza-new-york,3.0,14.875
café-china-new-york-2,3.5,12.055555555555555
jikji-café-jamaica-2,2.0,14.228571428571428
kaña-tapas-bar-new-york-3,3.5,14.2
lionis-italian-heroes-brooklyn,4.5,23.514285714285716
chengs-oriental-express-flushing,4.0,18.333333333333332
red-apple-child-development-center-manhattan,2.5,25.684931506849313
prosperity-dumpling-new-york,4.5,22.571428571428573
cozy-soup-n-burger-new-york,3.0,18.525
dun-well-doughnuts-brooklyn,4.5,9.083333333333334
esavoy-brooklyn,2.0,11.517241379310345
11th-street-cafe-new-york,4.0,13.411764705882353
tenda-asian-fusion-brooklyn,4.0,35.850746268656714
j-p-s-brooklyn,2.5,25.571428571428573
five-star-diner-long-island-city,3.5,22.166666666666668
bombonada-new-york,5.0,8.666666666666666
the-diamond-brooklyn,4.0,6.7
north-village-deli-emporium-new-york,3.0,31.01923076923077
bungas-den-new-york,3.5,23.244444444444444
sutton-inn-new-york,4.5,2.0
hot-ginger-japanese-asian-fusion-oakland-gardens,4.5,15.909090909090908
lacor-mechanical-systems-inc-new-york,4.0,8.333333333333334
racines-new-york,4.0,0.0
fruces-manhattan,5.0,17.0
wu-liang-ye-new-york,3.5,12.0
new-york-university-new-york-18,3.5,16.285714285714285
the-brown-cup-new-york,4.0,9.0
aurora-brooklyn,4.0,17.137931034482758
silver-moon-bakery-new-york,4.0,13.45
ten-tan-chinese-restaurant-new-york,3.0,12.636363636363637
koliba-restaurant-astoria,4.0,18.0
hang-chou-new-york,4.0,14.695652173913043
white-star-bar-jersey-city,4.0,16.4375
polonica-restaurant-brooklyn,4.0,16.956521739130434
ess-a-bagel-new-york,4.0,15.193548387096774
la-pizzeria-new-york,3.0,18.25
foo-kee-seafood-restaurant-flushing,3.5,36.48148148148148
manitobas-new-york,4.0,17.473684210526315
vincents-restaurant-new-york,3.0,9.272727272727273
ramen-ya-new-york-5,4.0,23.916666666666668
charlie-bird-new-york,3.5,17.666666666666668
union-square-cafe-new-york-3,4.0,43.57142857142857
windsor-cafe-brooklyn,3.5,11.222222222222221
katzs-delicatessen-new-york,4.0,17.897435897435898
el-gran-mar-de-plata-restaurant-brooklyn,2.5,20.596153846153847
peppas-jerk-chicken-brooklyn,3.5,19.606060606060606
sanpanino-new-york,4.0,15.0
mangez-avec-moi-new-york-2,3.0,19.62
maracuja-bar-and-grill-brooklyn,4.0,10.428571428571429
havana-ny-new-york-2,3.5,24.23076923076923
minamoto-kitchoan-new-york-2,4.5,11.333333333333334
at-nine-restaurant-and-bar-new-york,4.0,30.520833333333332
sushi-family-flushing,3.5,12.85
falafel-tarboosh-new-york,4.0,13.0
table-green-cafe-new-york,4.5,8.4
cuba-new-york,4.0,16.333333333333332
seoul-fusion-eatery-astoria,3.5,24.066666666666666
40-40-club-new-york,2.5,28.18
bijans-brooklyn-2,4.0,16.176470588235293
paris-baguette-new-york-2,4.0,12.791666666666666
half-and-half-new-york,3.0,8.0
el-cafetal-bakery-richmond-hill,3.5,10.68421052631579
holey-donuts-new-york-3,2.5,7.0
lady-m-cake-boutique-new-york,4.0,12.176470588235293
la-nortena-brooklyn-4,2.5,15.571428571428571
bizarre-brooklyn,3.0,17.115384615384617
china-house-garfield,3.0,15.857142857142858
kinokuniya-bookstores-new-york-2,4.5,13.0
faces-and-names-new-york,3.5,7.555555555555555
maurya-of-queens-restaurant-forest-hills,3.5,16.03448275862069
99-cent-fresh-pizza-new-york-5,4.0,14.916666666666666
ho-mei-corona,5.0,21.209302325581394
epistrophy-new-york,4.0,26.28125
kennedy-fried-chicken-and-pizza-brooklyn-3,3.0,12.0
bam-café-brooklyn-2,4.0,17.57894736842105
mexibbq-astoria,3.5,9.125
ozu-restaurant-new-york,3.5,25.77777777777778
tomoe-sushi-new-york,4.0,29.949152542372882
tea-drunk-new-york-2,4.0,6.0
bvs-grill-new-york,3.5,8.0
buddakan-new-york,4.0,10.0
luigis-restaurant-newark,3.5,15.9375
krystal-european-bakery-ridgewood,3.0,13.851851851851851
caffe-caggiano-gravesend,5.0,6.153846153846154
pizza-d-amore-brooklyn-3,3.5,7.888888888888889
basil-brick-oven-pizza-astoria,4.0,29.78723404255319
center-bar-new-york,3.5,8.875
carroll-gardens-classic-diner-brooklyn,3.0,31.07936507936508
fragole-ristorante-brooklyn,4.0,18.65
gracie-cafe-new-york,3.0,27.818181818181817
graham-avenue-meats-and-deli-brooklyn,4.5,25.717391304347824
vesuvio-brooklyn,3.5,14.6875
dhaka-garden-jackson-heights,3.5,12.142857142857142
howong-seafood-restaurant-brooklyn,3.0,28.93548387096774
sarabeths-central-park-south-new-york,3.5,15.153846153846153
la-esquina-criolla-elmhurst,4.5,24.708333333333332
cafe-kashkar-brooklyn,4.0,11.263157894736842
melbas-new-york,3.5,24.594594594594593
the-russian-tea-room-new-york,3.0,9.9
fuji-hana-restaurant-brooklyn,3.0,13.909090909090908
omonia-cafe-astoria-96,3.0,16.977777777777778
la-bella-express-new-york,4.0,21.5
el-nuevo-portal-brooklyn,4.0,15.235294117647058
all-american-deli-new-york,3.5,17.288888888888888
bow-tie-cinemas-chelsea-new-york-2,3.0,18.0
picnic-garden-flushing,4.0,32.08571428571429
megu-new-york,3.5,25.25862068965517
kyo-ya-new-york,4.5,14.277777777777779
bloomberg-manhattan,4.5,0.0
ben-ash-delicatessen-new-york,1.5,28.984375
128-dumpling-house-new-york,2.5,12.0
il-brigante-new-york,3.5,20.88888888888889
torrisi-italian-specialties-new-york,4.0,26.166666666666668
hsbc-new-york-11,5.0,13.25
costanera-montclair,4.0,18.071428571428573
cronin-and-phelans-astoria,4.5,9.6
blue-ribbon-fried-chicken-new-york,3.0,9.571428571428571
casa-el-rodeo-new-york,5.0,25.257142857142856
jade-food-inc-sunset-park,3.0,18.304347826086957
los-3-potrillos-restaurant-corona,3.0,19.925925925925927
num-pang-sandwich-shop-new-york-5,4.0,40.75757575757576
curry-express-new-york,4.0,18.375
pizzarte-new-york,4.0,22.133333333333333
the-full-shilling-new-york,3.5,12.272727272727273
darbar-grill-new-york,4.0,25.38888888888889
angelos-deli-restaurant-elmhurst,4.0,39.4625
pitopia-new-york-2,3.5,19.071428571428573
banh-mi-saigon-new-york,4.0,15.5
s-and-a-west-indian-restaurant-ozone-park,5.0,18.814814814814813
o-haras-restaurant-and-pub-new-york,3.5,31.77777777777778
jack-and-nellies-forest-hills,4.0,17.083333333333332
the-dutch-new-york,3.5,20.423076923076923
grinis-grill-new-york,3.5,20.431372549019606
the-classon-new-york,4.5,3.3333333333333335
empire-steak-house-new-york-8,3.5,18.193548387096776
jimbos-hamburger-place-new-york,3.5,16.586206896551722
suteishi-new-york,4.0,13.88888888888889
marina-bizcocho-elmhurst,3.5,8.285714285714286
that-sushi-spot-brooklyn,2.0,9.0
gilbeys-astoria,4.0,13.75
a-and-a-gourmet-fresh-meadows,4.0,14.8
studio-9c-new-york,5.0,19.294117647058822
press-tea-new-york-4,4.5,4.0
m2m-new-york,4.0,47.55555555555556
marchis-restaurant-new-york,3.0,18.78787878787879
battery-harris-brooklyn,4.0,17.166666666666668
caffe-capri-brooklyn-2,4.5,19.75
cho-dang-gol-korean-restaurant-new-york,3.5,10.545454545454545
jack-studios-new-york-2,5.0,13.75
highlands-cafe-restaurant-new-york-2,2.5,17.214285714285715
la-ruana-paisa-jackson-heights,3.0,24.493150684931507
sweets-first-bakeshoppe-and-cafe-astoria,4.0,13.0
roll-n-roaster-brooklyn,4.0,12.466666666666667
new-tu-do-new-york,4.0,20.12
la-ripaille-new-york,4.0,15.0
the-biergarten-at-the-standard-high-line-new-york,3.0,10.714285714285714
skinflints-brooklyn,4.0,24.0
the-purple-rose-brooklyn,4.0,10.722222222222221
le-mirage-gourmet-new-york,2.5,20.88235294117647
takesushi-sunnyside,4.0,38.666666666666664
rosas-pizza-and-pasta-maspeth,4.0,26.99
three-brothers-pizzeria-brooklyn,4.5,15.133333333333333
catskill-bagels-co-brooklyn-2,2.5,23.48780487804878
veronicas-kitchen-new-york,4.0,12.0
buffalo-wild-wings-new-york,3.5,0.0
café-henri-long-island-city-2,4.0,22.571428571428573
luke-kellys-bar-woodside,3.0,23.428571428571427
panda-chinese-restaurant-new-york-3,3.0,15.275
starbucks-new-york-121,4.0,9.6
cheogajip-fried-chicken-new-york,3.5,7.384615384615385
grandmas-original-pizza-corporation-brooklyn,4.0,20.11764705882353
twenty3-supper-club-brooklyn,4.0,11.538461538461538
taj-mahal-brooklyn,4.0,11.277777777777779
happy-brothers-bakery-queens,2.5,14.3125
acappella-new-york,4.0,22.725
bar-boulud-new-york,3.5,19.0
sophies-bistro-and-lounge-brooklyn,3.0,6.2
abegales-brooklyn,5.0,2.0
jade-bar-new-york,2.5,14.461538461538462
zamaan-hookah-bar-and-restaurant-brooklyn,3.5,5.72
comedy-cellar-new-york,4.5,10.5
chiu-hong-bakery-new-york,4.5,28.333333333333332
luckys-famous-burgers-new-york,3.5,13.142857142857142
ichibantei-new-york,4.0,14.206896551724139
the-ritz-carlton-new-york-battery-park-new-york,4.0,12.64516129032258
frame-gourmet-eatery-new-york,3.0,23.18421052631579
martiniellos-pizzeria-iv-college-point,3.0,16.22222222222222
circle-line-sightseeing-cruises-new-york-2,3.5,13.285714285714286
b-cafe-new-york,4.0,16.11764705882353
market-diner-new-york,3.5,19.58974358974359
rucola-brooklyn,4.0,15.5
moca-asian-bistro-forest-hills,3.0,28.816901408450704
didi-restaurant-brooklyn,4.0,12.588235294117647
brooklyn-bagel-and-coffee-company-new-york-2,4.0,7.875
yoan-ming-garden-new-york,2.5,31.333333333333332
turquoise-kosher-fish-restaurant-fresh-meadows,3.5,15.807692307692308
pho-bang-restaurant-new-york,3.5,31.123809523809523
harleys-smokeshack-and-bbq-new-york,3.5,21.26923076923077
bittersweet-brooklyn,3.5,14.0625
stanton-street-yoga-new-york-2,5.0,5.6
gustorganics-new-york,3.0,19.56
wingstop-brooklyn,3.5,11.727272727272727
steinway-pizza-astoria,3.5,10.5
haat-bazaar-jackson-heights,4.0,37.0
vinnies-pizzeria-luncheonette-brooklyn,3.0,12.81081081081081
singhs-roti-shop-and-bar-south-richmond-hill,3.5,27.02
the-7-subway-train-flushing,2.5,20.714285714285715
freddys-pizzeria-whitestone,4.5,10.368421052631579
flatiron-room-new-york,4.5,10.0
mei-yu-spring-new-york,4.5,32.28947368421053
he-lin-restaurant-elmhurst,3.0,33.0
hôtel-americano-new-york-4,3.0,21.045454545454547
bello-restaurant-new-york,3.5,11.578947368421053
15-east-new-york,4.0,26.466666666666665
moti-mahal-delux-new-york,4.0,9.454545454545455
lindys-new-york-3,1.5,14.466666666666667
the-grange-bar-and-eatery-new-york,3.5,20.842105263157894
il-piccolo-bufalo-new-york,3.0,19.03448275862069
live-bait-new-york,3.0,31.471698113207548
malaysia-grill-new-york,3.5,33.0
wichcraft-new-york-5,3.5,16.804444444444446
triomphe-new-york-2,3.5,0.0
palm-restaurant-new-york-4,3.5,24.210526315789473
united-federation-of-teachers-new-york,3.0,16.423076923076923
al-mehran-restaurant-jamaica,4.0,20.81578947368421
frere-de-lys-new-york-3,4.5,12.428571428571429
balvanera-new-york-3,4.5,29.358974358974358
lite-bites-astoria,3.5,17.29268292682927
jacob-restaurant-new-york-3,4.0,21.714285714285715
hill-country-barbecue-market-new-york,3.5,15.117647058823529
bergdorf-goodman-restaurant-new-york,4.0,7.0
astoria-world-manor-inc-astoria,3.0,7.0
tylers-trees-new-york,5.0,32.4
the-spring-lounge-new-york,3.5,13.052631578947368
blue-staten-island,3.5,19.38888888888889
masala-guyanese-kitchen-new-york,3.0,13.363636363636363
delmonicos-new-york,3.5,21.372093023255815
timmys-by-the-river-new-york,2.5,15.0625
terri-new-york,4.0,13.666666666666666
hanana-frozen-yogurt-brooklyn-2,4.0,6.0
china-kettle-chinese-restaurant-brooklyn,4.0,19.11111111111111
almaz-restaurant-brooklyn,5.0,0.0
terra-tribeca-new-york,4.0,19.88888888888889
taco-king-forest-hills,4.0,18.117021276595743
caffe-napoli-new-york-2,2.5,20.263157894736842
sky-room-new-york,2.5,19.155555555555555
o-hanlons-new-york-2,4.0,9.333333333333334
francis-cafe-astoria,4.0,13.6
momoya-new-york-2,4.0,16.5
wyndham-garden-manhattan-chelsea-west-new-york-city,3.5,6.333333333333333
calle-ocho-new-york,4.0,16.45
saharas-turkish-cuisine-new-york,4.0,19.291666666666668
peoples-pops-new-york-2,4.0,10.92
midtown-restaurant-new-york-2,3.5,22.423076923076923
haakons-hall-new-york,3.5,10.454545454545455
red-house-asian-fusion-flushing,3.5,18.87878787878788
sala-one-nine-new-york,3.5,19.419354838709676
rare-bar-and-grill-new-york-5,3.5,8.375
red-58-new-york,3.5,25.558139534883722
china-chalet-new-york-5,2.5,26.950819672131146
chimu-peruvian-cuisine-and-steak-house-brooklyn,4.0,38.97530864197531
sik-gaek-woodside-3,4.0,24.725490196078432
oceans-8-at-brownstone-billiards-brooklyn,3.0,18.02857142857143
the-jewish-theological-seminary-new-york,4.5,28.512820512820515
calixtos-coffee-shop-brooklyn,2.0,12.8
baruch-college-new-york,3.5,9.125
baluchis-brooklyn-brooklyn-2,3.5,10.0
ramen-misoya-new-york,4.0,21.695652173913043
damas-falafel-house-brooklyn,3.5,12.3
good-family-bakery-brooklyn,3.5,10.142857142857142
petes-pizzeria-and-restaurant-brooklyn,3.5,15.25
pollo-campero-corona,3.0,13.136363636363637
brick-lane-curry-house-new-york-4,3.5,26.32
momofuku-noodle-bar-new-york,3.5,0.0
gottes-cafe-east-elmhurst,3.5,16.482758620689655
peppinos-brooklyn-2,4.5,16.818181818181817
evolve-new-york-2,3.0,26.431818181818183
sl-green-realty-corp-new-york-6,2.5,14.0
montazo-brooklyn,3.5,15.225806451612904
huang-jia-seafood-restaurant-inc-brooklyn,3.0,26.0
jungsik-new-york,4.5,28.75
oh-sullivans-pub-lake-hopatcong,1.5,10.857142857142858
mi-tierrita-brentwood,4.0,20.5
phebes-new-york,3.5,23.17241379310345
girello-new-york-2,3.5,14.461538461538462
hudson-station-bar-and-grill-new-york,3.0,13.466666666666667
pata-negra-new-york,4.0,7.75
jian-chinese-restaurant-little-neck,2.5,10.714285714285714
proper-west-new-york,4.0,33.0
imperial-bakery-brooklyn,4.0,19.59259259259259
annam-brahma-jamaica,4.0,36.75
mini-shabu-shabu-brooklyn,3.5,13.428571428571429
grimaldis-pizzeria-brooklyn-3,3.0,28.054054054054053
bruno-the-king-of-ravioli-new-york,3.0,19.56756756756757
simon-sips-manhattan,4.5,9.785714285714286
pizza-haven-new-york,2.5,16.3
m-shanghai-bistro-and-garden-brooklyn,3.5,11.0
villa-brazil-cafe-grill-long-island-city,4.5,22.88095238095238
bosie-bakery-new-york,5.0,5.714285714285714
kabirs-bakery-brooklyn,3.5,18.133333333333333
kalina-restaurant-brooklyn,4.5,12.0
old-town-bar-and-restaurant-new-york,3.5,16.533333333333335
knapp-street-pizza-brooklyn,3.5,24.296296296296298
uncle-peters-restaurant-jackson-heights,3.5,9.272727272727273
mozzarellis-new-york,3.5,25.708333333333332
kew-gardens-cinema-kew-gardens,4.5,18.125
cafe-mocha-new-york-27,3.5,19.5
mythai-cafe-brooklyn,3.5,20.77777777777778
del-friscos-double-eagle-steak-house-new-york,4.5,14.352941176470589
le-bon-pain-bakery-queens-village,4.0,25.386363636363637
inside-park-at-st-barts-new-york-2,3.0,20.076923076923077
maspeth-pizza-maspeth,3.5,13.61111111111111
yi-min-kitchen-new-york,5.0,25.161290322580644
orion-diner-and-grill-new-york,2.5,26.0
fusion-grills-new-york,2.5,23.766666666666666
la-perla-del-ulua-brooklyn,3.0,29.127659574468087
shen-zhou-brooklyn,3.0,10.5
russ-and-daughters-new-york-4,4.0,15.0
duane-reade-new-york-194,4.0,6.5
aleef-coffee-house-new-york,3.5,19.625
sweet-basil-brooklyn,3.0,14.375
meskerem-ethiopian-cuisine-new-york,3.5,9.2
wogies-new-york,4.0,16.75
cellini-restaurant-new-york,3.5,21.78787878787879
gottscheer-hall-ridgewood,4.5,22.71875
ruthies-restaurant-brooklyn-3,4.0,16.363636363636363
route-66-smokehouse-new-york,3.0,20.88888888888889
ess-a-bagel-new-york,4.0,11.0
scarpetta-new-york,4.0,27.53846153846154
la-esquina-corner-deli-new-york,4.0,17.36111111111111
macao-trading-co-new-york-3,3.5,17.766666666666666
minetta-tavern-new-york,4.0,28.68
daddy-o-new-york,3.5,12.846153846153847
the-cinnamon-snail-new-york-2,4.5,17.666666666666668
shanghai-heping-restaurant-new-york,3.5,21.70212765957447
